dr2_source_id,dr3_source_id,n_sectors,period,uncertainty,pdm_period,lsp_period,pdm_power,lsp_power,teff_curtis20,p2p_rms,a_90_10,snr,ra,dec,pmra,pmdec,parallax,radial_velocity,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag,phot_bp_mean_mag_0,phot_rp_mean_mag_0,phot_g_mean_mag_0,X,Y,Z,U,V,W,v_l,v_b,in_meingast,in_kerr,in_kc,in_cg,in_jaehnig,in_lodieu,in_moranta,in_heyl,manual_check,flag_quality_period,flag_benchmark_period,in_gyro_sample,flag_nbhr_count
468721983023145216,468721983023145216,1,,,0.173,0.126,0.967,0.013,3454.0,10016.77,17693.7,22.95,60.152,56.016,24.704,-27.591,5.195,,17.327,14.748,15.912,10.67,8.2,9.339,-160.84,103.66,8.2,,,,33.358,-4.259,False,False,False,True,False,False,False,False,,False,True,False,False
441231920285665408,441231920285665408,1,,,0.104,6.475,0.897,0.113,,137781.62,293474.42,29.8,44.878,53.129,18.675,-11.04,5.419,,21.006,17.654,19.006,14.282,11.163,12.474,-143.31,113.75,-15.8,,,,18.873,-0.763,False,False,False,False,False,True,False,False,,False,False,False,False
235688980364776064,235688980364776064,1,,,0.104,11.986,0.819,0.179,3080.0,35771.23,81864.04,30.35,47.893,38.741,22.143,-23.737,5.28,,19.407,16.19,17.497,12.866,9.74,11.03,-157.84,88.29,-52.94,,,,28.039,-7.41,True,False,False,False,False,False,False,True,,False,True,False,False
2076726780524635520,2076726780524635520,2,,,,,,,3263.0,,,,296.635,40.335,4.868,-0.473,5.502,,18.253,15.365,16.607,11.872,9.03,10.263,47.71,172.85,24.05,,,,1.688,-3.84,False,False,True,False,False,False,False,False,,False,True,False,False
434536620319490304,434536620319490304,1,,,0.104,14.0,0.702,0.666,3515.0,369749.99,1834470.03,6.06,44.823,47.254,29.225,-19.566,5.208,,19.525,17.067,18.622,12.952,10.566,12.103,-152.84,109.59,-33.55,,,,31.722,-2.887,False,False,False,False,False,True,False,False,,False,False,False,False
356940232162732928,356940232162732928,1,,,0.104,14.0,0.739,0.282,3168.0,190147.94,532246.07,41.57,27.736,47.142,18.89,-12.243,3.955,,21.075,17.775,19.109,13.797,10.655,11.96,-166.99,176.91,-62.58,,,,25.301,-8.857,False,False,False,False,False,False,False,True,,False,True,False,False
248939469867759232,248939469867759232,1,,,4.916,4.94,0.273,0.794,4632.0,1853.97,71908.32,79.97,53.121,47.639,22.012,-26.006,7.931,-1.05,12.611,11.271,12.666,6.906,5.645,7.006,-106.9,64.35,-14.89,-19.86,-29.94,-12.07,19.666,-5.029,False,False,False,True,False,True,False,False,,False,False,False,False
354098750518429440,354098750518429440,1,,,0.104,14.0,0.786,0.146,3435.0,308631.31,1212904.48,58.37,37.338,46.792,63.946,-33.682,4.443,,21.413,18.922,20.264,14.514,12.088,13.415,-166.87,140.69,-49.3,,,,76.311,-7.419,False,False,False,False,False,True,False,False,,False,False,False,False
523413271935393280,523413271935393280,3,13.084,,13.084,13.084,0.872,0.11,3237.0,15877.95,73443.33,10.39,17.499,63.766,27.228,-5.592,5.421,,17.822,14.881,16.132,11.395,8.508,9.748,-105.2,150.4,3.37,,,,23.985,-3.148,False,False,True,False,False,False,False,False,g,True,False,False,True
511727284398887168,511727284398887168,3,10.938,0.0357,0.104,10.938,0.625,0.432,4197.0,2329.96,16046.46,16.92,28.05,62.123,31.164,-18.359,7.168,-2.57,13.867,12.28,13.121,8.105,6.536,7.37,-89.26,106.53,0.43,-26.96,-28.84,-14.16,22.789,-6.975,False,False,True,False,False,False,False,False,g,True,False,False,True
486778437849175680,486778437849175680,1,7.726,0.0288,7.726,7.551,0.791,0.211,3119.0,8877.87,35632.31,6.53,53.504,62.103,31.354,-37.237,8.53,11.16,17.307,14.211,15.536,11.926,8.853,10.174,-90.1,73.67,10.4,-36.72,-25.08,-12.83,26.132,-6.669,False,False,True,False,False,False,False,False,c,True,False,False,True
424630978333011840,424630978333011840,2,13.436,0.0228,0.104,13.436,0.53,0.549,4052.0,1607.9,10456.6,11.0,11.287,57.142,29.991,-8.256,6.046,-12.1,13.615,11.873,12.777,7.439,5.732,6.623,-87.04,138.87,-16.19,-24.07,-35.38,-12.97,23.25,-7.019,False,False,True,False,False,False,False,False,g,True,False,False,True
441584627298888960,441584627300636416,1,6.924,0.0208,14.0,6.924,0.659,0.261,3318.0,13391.81,96264.21,12.36,52.038,49.721,22.073,-25.198,5.751,,17.887,14.996,16.231,11.391,8.65,9.854,-144.77,93.42,-16.62,,,,26.629,-6.828,True,True,True,True,True,True,False,True,c,True,True,False,True
226281726380017024,226281726380017024,1,8.516,0.0151,0.104,8.516,0.531,0.546,4687.0,821.21,4961.98,9.41,63.551,39.764,38.444,-51.752,10.577,15.84,11.796,10.558,11.249,6.901,5.672,6.358,-87.66,32.14,-13.14,-35.03,-33.77,-14.02,28.443,-4.665,False,False,True,False,False,False,False,False,g,True,True,False,True
467120368235067008,467120368235067008,2,9.309,0.0144,0.104,9.309,0.835,0.188,3871.0,1352.08,4457.62,6.97,48.008,63.836,33.446,-35.03,8.231,-5.04,13.72,11.816,12.778,8.26,6.374,7.33,-89.16,81.19,10.93,-25.95,-35.01,-14.97,26.811,-7.369,False,False,True,False,False,False,False,False,g,True,False,False,True
242038797456791808,242038797456791808,1,6.393,0.0141,13.258,6.393,0.679,0.309,3267.0,20904.19,97007.62,8.39,52.507,45.938,22.531,-25.974,5.809,,18.11,15.158,16.414,11.694,8.865,10.097,-146.19,85.76,-25.14,,,,27.102,-6.763,True,True,True,True,True,True,False,True,c,True,True,False,True
1122384978623841408,1122384978623841408,2,9.669,0.0135,9.669,9.485,0.564,0.337,4561.0,1125.18,4591.88,6.41,131.368,72.577,-14.47,-39.336,7.273,-3.69,12.944,11.637,12.359,7.238,5.94,6.657,-88.43,70.56,77.26,-25.94,-35.23,-9.74,27.217,-0.585,False,False,False,False,False,False,False,True,g,True,True,False,True
451631174277342848,451631174277342848,1,7.848,0.0135,0.104,7.848,0.595,0.41,3543.0,8397.71,37040.14,7.12,37.259,50.627,24.695,-17.994,5.244,3.78,16.562,14.177,15.288,10.008,7.692,8.785,-139.92,124.48,-30.32,-30.82,-30.39,-14.44,26.642,-6.744,True,True,True,False,False,True,False,False,g,True,False,False,True
199162997934516992,199162997934516992,1,7.848,0.0134,7.848,7.973,0.301,0.808,3958.0,4404.53,50972.24,18.77,74.359,39.016,18.884,-28.726,6.381,-1.53,14.437,12.608,13.543,8.377,6.584,7.507,-151.33,37.61,-6.31,-15.66,-37.22,-9.43,25.334,-2.287,False,False,True,False,False,False,False,False,g,True,False,False,True
446072043487227008,446072043487227008,1,7.224,0.0128,7.224,7.277,0.214,0.835,4726.0,1232.53,55447.25,75.71,48.965,52.56,24.612,-24.897,5.928,-2.87,13.4,12.035,12.785,6.91,5.684,6.376,-135.48,98.48,-12.26,-24.35,-36.13,-13.51,27.093,-6.553,True,True,True,True,True,True,True,True,g,True,True,False,True
436194580780791680,436194580780791680,1,6.972,0.0127,14.0,6.972,0.569,0.348,3351.0,18556.77,171306.42,15.81,47.239,48.913,22.179,-29.09,4.74,,18.21,15.394,16.615,11.314,8.635,9.828,-170.13,119.36,-28.74,,,,33.693,-13.737,False,False,False,False,False,True,False,False,c,True,True,False,True
1118628943823526784,1118628943823526784,2,7.384,0.0123,7.384,7.172,0.641,0.41,5258.0,574.82,18414.82,78.96,136.348,70.15,-32.779,-67.162,12.843,13.27,10.436,9.442,10.023,5.974,4.984,5.562,-50.08,37.06,46.41,-36.81,-27.42,-0.62,27.477,-1.7,False,False,False,False,False,False,False,True,g,True,False,False,True
464916298400135552,464916298400135552,1,8.235,0.0123,8.235,8.304,0.15,0.914,3626.0,5814.98,71207.37,19.3,43.06,61.303,23.747,-20.331,5.454,-6.65,16.096,13.832,14.911,9.587,7.406,8.462,-133.18,124.6,5.93,-24.35,-35.81,-13.91,26.246,-6.525,True,False,True,False,False,False,False,False,g,True,True,False,True
2879481456904215040,2879481456904215040,1,7.786,0.0123,7.786,7.848,0.19,0.899,4411.0,1441.65,21208.29,21.9,355.763,36.879,27.573,-9.496,5.663,-15.85,13.801,12.364,13.142,7.501,6.093,6.858,-49.82,152.71,-71.38,-23.65,-37.6,-13.68,19.747,-14.162,False,False,False,False,False,False,False,True,g,True,True,False,True
251148869768783104,251148869768783104,1,8.037,0.0109,0.104,8.037,0.77,0.247,4824.0,2094.9,9829.3,7.62,56.541,50.253,24.426,-39.441,6.289,23.17,12.775,11.512,12.216,6.535,5.365,6.027,-135.75,80.96,-9.3,-47.13,-28.84,-20.55,32.68,-12.036,False,False,False,False,False,True,False,False,c,True,True,False,True
516196382546089472,516196382546089472,3,6.972,0.0105,6.972,7.224,0.813,0.241,3861.0,1907.92,8890.72,14.02,39.323,65.942,38.724,-27.143,8.553,-9.59,14.359,12.447,13.411,8.998,7.098,8.058,-79.76,84.28,10.88,-23.48,-36.43,-13.28,25.601,-5.235,False,False,True,False,False,False,False,True,g,True,True,False,True
976696316393172736,976696316393172736,1,7.439,0.0105,7.439,7.551,0.203,0.833,4993.0,1775.66,18467.61,17.12,110.385,49.251,-2.668,-29.949,4.993,12.57,13.02,11.876,12.526,6.381,5.292,5.916,-176.78,36.14,84.44,-31.39,-35.6,-10.02,26.941,-8.982,False,False,False,False,False,False,False,True,g,True,True,False,True
161300039421933184,161300039421933184,1,7.551,0.00979,7.551,7.609,0.174,0.689,4660.0,1326.34,14840.96,18.5,71.116,32.473,17.147,-24.346,5.624,13.19,13.34,11.988,12.732,6.85,5.593,6.296,-172.07,32.02,-26.15,-28.19,-34.39,-11.26,24.894,-2.129,False,True,False,False,False,False,False,False,g,True,True,False,True
474045951461882880,474045951461882880,1,9.576,0.00976,0.104,9.576,0.597,0.411,4733.0,1209.29,6328.66,7.78,56.461,59.532,27.159,-31.376,6.92,-22.15,12.839,11.578,12.299,6.914,5.704,6.402,-115.35,85.56,9.83,-10.22,-47.51,-14.16,27.786,-5.482,False,False,True,False,False,False,False,False,g,True,False,False,True
443694212154550400,443694212154550400,2,8.373,0.00967,0.104,8.373,0.689,0.346,4714.0,2575.77,26954.0,23.34,54.925,51.959,15.422,-18.77,3.988,0.95,14.252,12.779,13.579,6.648,5.411,6.118,-209.52,134.27,-11.43,-26.68,-35.35,-14.13,27.845,-6.911,False,False,True,False,False,False,False,False,g,True,False,False,True
142081302019408896,142081302019408896,1,7.609,0.00954,0.104,7.609,0.41,0.729,4735.0,2012.37,28016.06,21.62,45.371,37.03,24.188,-23.906,5.689,4.36,13.095,11.84,12.544,6.762,5.552,6.236,-143.32,82.98,-56.42,-26.46,-34.96,-15.18,27.336,-6.96,True,False,False,False,False,False,False,False,g,True,True,False,True
2071506329368818432,2071506329368818432,1,6.475,0.00939,6.475,6.434,0.356,0.592,4866.0,1065.51,9213.91,16.29,307.963,46.997,11.162,3.056,6.335,-24.02,12.695,11.535,12.194,6.664,5.523,6.173,14.65,156.08,11.9,-20.04,-35.05,-14.39,6.739,-5.383,False,False,True,False,False,False,False,False,g,True,True,False,True
443702733369514496,443702733369514496,2,7.551,0.00869,7.551,7.439,0.846,0.18,4810.0,1249.26,4042.49,7.6,55.098,52.124,17.536,-24.324,5.891,-1.5,13.132,11.832,12.551,6.675,5.497,6.162,-142.13,91.13,-7.18,-21.97,-32.52,-14.31,22.922,-7.193,False,True,False,False,False,False,False,False,c,True,True,False,True
244858082709373312,244858082709373312,1,5.636,0.00859,11.57,5.636,0.253,0.709,5231.0,820.82,31038.98,68.24,55.911,46.063,25.619,-31.844,6.875,1.26,12.009,10.931,11.553,5.996,4.998,5.582,-126.32,68.75,-17.48,-24.59,-36.01,-13.82,27.305,-6.522,True,True,True,False,False,True,True,False,g,True,True,True,True
249364465476847744,249364465476847744,1,6.56,0.00841,6.56,6.434,0.207,0.678,4594.0,1819.05,25442.11,23.39,53.622,49.362,22.158,-25.844,5.662,0.1,13.694,12.29,13.058,7.197,5.897,6.621,-148.82,92.21,-15.97,-25.21,-35.95,-13.88,27.567,-6.712,True,True,True,True,True,True,False,True,g,True,False,False,True
441652968818106880,441652968818106880,1,5.117,0.00835,5.117,4.989,0.732,0.285,3244.0,44438.34,171851.56,7.32,50.52,49.198,24.002,-25.389,5.694,,18.504,15.454,16.724,11.984,9.093,10.333,-145.06,95.52,-19.77,,,,28.165,-6.72,False,True,True,True,True,True,False,True,c,True,True,False,True
248904556077914752,248904556077914752,1,9.056,0.0082,9.056,8.663,0.611,0.398,4938.0,1100.4,8108.66,10.49,52.63,47.269,23.652,-26.97,6.088,0.18,12.806,11.596,12.28,6.491,5.376,6.017,-138.88,83.79,-20.78,-24.52,-35.72,-13.75,27.019,-6.592,True,True,True,True,True,True,True,False,c,True,True,False,True
2069138775899710592,2069138775899710592,1,4.798,0.00781,4.798,4.685,0.613,0.271,3524.0,86726.52,370602.42,7.2,305.825,43.09,7.181,0.883,5.227,31.84,16.461,14.085,15.197,9.981,7.64,8.743,31.12,187.47,10.94,-10.18,20.11,-10.24,4.355,-4.863,False,False,True,False,False,False,False,False,g,True,False,False,True
421945356762784640,421945356762784640,3,9.859,0.0078,0.104,9.859,0.894,0.123,3244.0,32942.51,94878.61,7.25,5.641,56.992,23.374,-5.893,4.931,,18.549,15.59,16.852,11.906,9.007,10.257,-97.32,175.62,-19.64,,,,21.58,-8.113,True,False,False,False,False,False,False,True,g,True,True,False,True
1998700826906086144,1998700826906086144,2,5.766,0.00775,11.57,5.766,0.422,0.59,4707.0,1239.6,29031.23,62.69,354.768,57.547,31.758,-3.58,7.36,-16.43,12.704,11.452,12.152,6.982,5.755,6.443,-53.46,124.04,-9.23,-21.83,-35.29,-13.89,18.948,-7.854,False,False,True,False,False,False,True,False,g,True,True,False,True
264437528642498560,264437528642498560,1,6.737,0.00738,0.104,6.737,0.529,0.508,4138.0,603.66,2968.13,8.72,87.795,54.803,22.383,-93.727,15.808,26.7,12.157,10.536,11.389,8.152,6.532,7.384,-56.75,23.06,15.26,-47.23,-27.75,-7.66,27.956,-7.127,False,False,False,False,False,False,False,True,g,True,True,False,True
438625910224539392,438625910224539392,1,5.452,0.00726,5.452,5.668,0.248,0.593,5085.0,986.18,21492.88,42.22,41.489,49.093,32.548,-27.147,7.393,-3.88,12.04,10.953,11.576,6.301,5.249,5.855,-104.01,82.75,-22.23,-23.62,-35.85,-13.09,26.252,-6.645,False,True,True,False,False,False,True,False,g,True,True,False,True
3291293362308520576,3291293362308520576,1,9.138,0.00723,0.104,9.138,0.451,0.703,4483.0,803.8,4032.73,7.74,73.741,9.181,24.52,-25.743,10.232,33.27,12.296,10.945,11.689,7.345,5.996,6.74,-89.76,-16.16,-34.36,-39.87,-33.86,-16.32,16.186,2.816,False,False,True,False,False,False,False,False,g,True,False,False,True
435424750841023488,435424750841023488,1,8.304,0.00716,0.104,8.304,0.522,0.554,4046.0,2047.72,17533.68,12.73,50.501,48.397,23.458,-25.575,5.863,-2.22,14.681,12.856,13.787,8.277,6.551,7.448,-141.38,91.58,-21.2,-23.27,-36.64,-13.73,27.076,-6.874,True,True,True,True,True,True,False,True,c,True,True,False,True
447433341962048640,447433341962048640,1,7.021,0.00714,14.0,7.021,0.311,0.586,3136.0,19217.59,263011.19,23.36,46.984,54.859,23.02,-19.803,5.238,,18.869,15.536,16.989,12.011,8.944,10.349,-149.09,117.34,-9.34,,,,26.87,-5.081,False,False,False,False,False,True,False,True,c,True,False,False,True
462398760370579328,462398760370579328,2,4.989,0.00682,10.16,4.989,0.766,0.15,4635.0,61185.01,227002.09,8.14,52.095,60.248,20.935,-19.659,4.872,-2.03,13.812,12.458,13.207,7.044,5.773,6.486,-158.96,127.61,11.39,-26.91,-34.79,-11.58,27.463,-4.293,False,False,True,False,False,False,False,False,c,True,True,False,True
348892464178559104,348892464178559104,2,10.703,0.00679,2.329,10.703,0.81,0.128,4238.0,3137.62,10794.41,6.52,24.635,43.671,20.518,-12.803,4.166,-9.04,14.758,13.17,14.012,7.758,6.212,7.038,-151.29,168.54,-74.83,-22.37,-37.97,-13.61,25.544,-9.77,False,False,False,False,False,False,False,True,c,True,True,False,True
446076956929732608,446076956929732608,1,5.766,0.00669,5.766,5.8,0.32,0.482,4679.0,1326.19,12161.75,17.27,49.353,52.688,25.049,-26.438,6.198,-4.01,13.332,11.95,12.708,6.958,5.707,6.411,-129.85,93.93,-11.08,-23.23,-36.63,-13.83,26.857,-6.944,True,True,True,True,False,True,True,True,g,True,True,False,True
464078436180970368,464078436180970368,1,6.312,0.00656,6.312,6.352,0.238,0.798,4543.0,1881.37,36461.64,34.89,42.231,59.117,22.859,-21.845,5.589,-9.34,13.791,12.394,13.159,7.336,6.016,6.748,-131.3,120.28,-0.87,-21.38,-37.32,-15.3,25.412,-8.167,False,False,True,False,False,False,False,False,g,True,True,False,True
244932849501355520,244932849501355520,1,6.312,0.00655,6.312,6.119,0.73,0.291,3484.0,10476.01,44735.98,7.72,57.653,45.769,20.164,-26.831,5.572,-2.37,16.689,14.187,15.334,10.223,7.81,8.937,-157.57,81.73,-19.93,-21.05,-38.17,-13.73,27.585,-6.847,True,True,True,True,False,True,False,False,c,True,True,False,True
436473616215714048,436473616215714048,1,4.416,0.00638,0.104,4.416,0.688,0.308,3970.0,1965.73,23685.03,25.93,49.877,49.677,17.288,-26.884,6.305,-15.75,14.405,12.506,13.466,8.153,6.354,7.281,-130.16,87.74,-17.39,-9.4,-39.65,-15.37,21.756,-9.973,False,True,False,False,False,False,False,False,c,True,False,False,True
2078292381993379968,2078292382001272704,2,4.664,0.00627,0.104,4.664,0.698,0.24,5443.0,616.12,2002.16,7.65,294.4,43.886,6.345,-3.695,7.048,-55.82,10.784,9.837,10.394,4.976,4.052,4.597,31.41,135.28,26.47,-23.08,-64.81,-22.5,-0.242,-4.915,False,False,True,False,False,False,False,False,g,True,False,False,True
445733423965799040,445733423965799040,1,8.589,0.00625,0.104,8.589,0.586,0.404,4721.0,1057.32,4534.47,6.74,56.594,56.118,21.039,-27.121,6.188,-4.8,13.063,11.726,12.46,6.732,5.509,6.194,-132.72,90.88,3.57,-21.62,-35.82,-13.72,25.382,-6.431,False,True,True,True,False,True,True,False,c,True,False,False,True
2012581989408862720,2012581989408862720,3,7.91,0.00625,7.91,7.91,0.519,0.528,3664.0,2665.3,21591.37,23.46,356.837,60.908,36.771,-3.353,8.332,-25.91,14.843,12.69,13.779,9.41,7.274,8.359,-50.95,108.23,-1.96,-17.91,-44.2,-13.72,19.75,-6.968,False,False,True,False,False,False,False,False,g,True,False,False,True
2011421214367026048,2011421214367026048,2,4.378,0.00618,4.378,4.476,0.452,0.404,4387.0,1550.33,23192.75,45.96,355.916,59.039,28.684,-2.728,6.291,-16.47,13.406,11.948,12.746,7.326,5.9,6.685,-65.07,144.12,-7.27,-22.68,-35.89,-13.98,20.256,-7.567,False,False,True,False,False,False,False,True,g,True,False,False,True
435441037356620032,435441037356620032,1,7.848,0.00617,7.848,7.726,0.376,0.687,3641.0,5331.13,58274.61,16.72,50.617,48.827,22.831,-24.378,5.55,-0.26,16.035,13.744,14.831,9.492,7.315,8.372,-149.15,97.26,-21.14,-25.33,-35.93,-13.77,27.599,-6.668,True,True,True,True,True,True,False,True,g,True,True,False,True
246872559812147072,246872559812147072,1,5.902,0.00608,5.902,5.833,0.324,0.68,3846.0,3809.04,25613.24,12.58,58.238,47.651,20.267,-21.104,5.21,2.36,15.322,13.312,14.312,8.697,6.773,7.747,-167.58,90.25,-15.64,-25.44,-34.41,-10.46,26.312,-3.085,False,False,False,False,False,True,False,False,g,True,True,False,True
219964005583311360,219964005583311360,1,6.434,0.00606,0.104,6.434,0.602,0.454,3994.0,2752.58,11163.5,6.85,56.956,36.089,22.775,-27.837,6.039,20.54,15.061,13.19,14.136,8.728,6.953,7.867,-148.6,58.76,-40.49,-38.56,-31.07,-17.43,27.596,-5.351,True,True,True,False,False,False,False,False,g,True,False,False,True
229852772646555520,229852772646555520,1,6.604,0.00602,0.104,6.604,0.546,0.555,5174.0,619.69,6181.7,17.64,59.771,39.996,42.553,-56.025,10.883,18.21,10.905,9.877,10.473,6.071,5.052,5.643,-83.46,34.49,-15.62,-38.19,-33.48,-16.3,29.96,-6.091,False,False,True,False,False,False,False,False,g,True,True,False,True
245406807732412160,245406807732412160,1,7.848,0.00599,7.848,7.667,0.208,0.761,4480.0,2385.6,26803.87,18.22,57.181,47.501,19.291,-25.34,5.201,1.72,13.955,12.507,13.291,7.316,5.956,6.704,-166.97,91.65,-17.55,-25.54,-36.29,-14.33,28.015,-7.019,True,True,True,False,False,True,False,True,g,True,True,True,True
470627226214265728,470627230516963584,1,7.384,0.00577,14.0,7.384,0.57,0.451,3985.0,1038.04,3913.12,6.39,65.605,57.536,,,,34.12,12.865,11.098,12.015,,,,,,,,,,,,False,False,True,False,False,False,False,False,g,True,False,False,True
451143540869977472,451143540869977472,1,6.876,0.00574,6.876,6.972,0.7,0.27,5488.0,624.46,2612.76,7.22,40.564,51.158,28.317,-21.106,6.346,-9.16,11.221,10.259,10.825,5.111,4.2,4.741,-119.17,99.78,-21.51,-20.09,-38.25,-11.34,25.699,-5.463,False,True,True,False,False,True,False,False,g,True,False,False,True
224297765024996864,224297765024996864,1,5.573,0.00573,5.573,5.452,0.41,0.473,4373.0,2083.19,25431.81,22.15,55.13,38.902,29.886,-35.343,7.876,4.2,13.162,11.698,12.491,7.562,6.132,6.911,-112.16,51.24,-28.33,-24.98,-35.79,-13.7,27.173,-5.708,False,True,True,False,False,False,True,False,g,True,True,False,True
221625741312364160,221625741312364160,1,5.733,0.00569,5.733,5.8,0.136,0.758,4418.0,1676.91,64009.11,68.3,53.739,35.984,26.074,-29.838,6.737,4.63,13.495,12.04,12.83,7.498,6.099,6.865,-130.26,56.95,-40.56,-24.71,-36.01,-13.81,27.213,-5.557,True,True,True,False,False,False,True,False,g,True,True,False,True
435712582369002624,435712582369002624,1,6.475,0.00563,6.475,6.434,0.466,0.631,3972.0,2069.0,10595.66,9.1,49.742,49.372,29.464,-30.401,7.295,-3.55,14.591,12.71,13.663,8.691,6.896,7.82,-112.61,75.65,-15.76,-22.46,-36.76,-13.06,26.673,-6.333,False,True,True,False,False,False,False,False,g,True,True,False,True
438542484780496512,438542484780496512,1,4.416,0.00552,0.104,4.416,0.711,0.263,3521.0,8781.67,58522.64,14.34,41.663,48.253,20.207,-17.72,4.435,-11.99,16.845,14.427,15.553,9.931,7.581,8.691,-173.79,135.9,-39.7,-17.74,-42.03,-12.52,27.535,-7.589,False,False,True,False,False,False,False,False,g,True,True,False,True
249462940486302208,249462940486302208,1,4.042,0.00552,4.042,4.108,0.551,0.472,5710.0,746.15,6032.6,17.23,54.241,48.746,22.249,-26.14,5.872,0.45,11.412,10.467,11.028,5.004,4.162,4.671,-144.51,87.13,-16.17,-24.85,-35.31,-13.57,26.842,-6.374,False,True,True,True,False,True,True,True,g,True,False,False,True
440116122138729856,440116122138729856,1,5.573,0.00551,5.573,5.604,0.155,0.879,4788.0,844.81,28464.61,64.56,46.799,51.842,26.37,-23.252,6.653,-3.14,12.402,11.126,11.848,6.29,5.104,5.786,-119.35,89.24,-14.31,-22.89,-33.98,-11.82,24.456,-4.955,False,False,False,False,False,True,False,False,g,True,False,False,True
229651454640688128,229651454640688128,1,6.434,0.00544,0.104,6.434,0.545,0.567,4513.0,1623.89,6910.62,7.62,65.866,44.398,14.656,-26.649,5.638,5.02,13.66,12.25,13.016,7.242,5.903,6.639,-163.14,66.54,-10.81,-24.62,-33.19,-14.41,24.495,-6.917,False,True,False,False,False,False,False,False,g,True,False,False,True
422128425449665408,422128425449665408,3,5.512,0.00544,5.512,5.542,0.415,0.484,5173.0,1509.76,19750.39,44.06,5.588,58.184,21.891,-5.37,4.654,-13.89,12.969,11.901,12.514,6.188,5.171,5.759,-103.59,186.14,-16.39,-22.82,-35.3,-13.99,21.417,-7.91,True,False,False,False,False,False,False,False,g,True,True,False,True
250338220460615424,250338220460615424,1,4.73,0.00543,0.104,4.73,0.649,0.277,4124.0,708.34,3643.05,10.75,57.467,49.803,50.093,-70.164,12.866,,12.185,10.549,11.409,7.728,6.095,6.953,-66.99,38.78,-4.53,,,,30.516,-8.583,False,False,True,False,False,False,False,False,c,True,False,False,True
3447335330970458112,3447335330970458112,1,5.393,0.0054,5.393,5.364,0.301,0.406,3792.0,1287.92,13461.32,20.45,80.748,31.569,21.024,-57.896,11.533,12.17,13.777,11.795,12.786,9.082,7.104,8.094,-86.09,7.33,-3.82,-25.03,-35.61,-14.03,24.467,-6.287,False,False,True,False,False,False,False,False,g,True,True,False,True
38732672207633792,38732672207633792,1,6.195,0.00538,0.104,6.195,0.518,0.488,4656.0,735.26,3686.9,9.39,59.132,13.711,30.205,-32.989,8.406,18.31,12.277,11.001,11.712,6.836,5.588,6.287,-103.34,6.21,-57.8,-28.59,-36.38,-16.14,25.146,0.001,False,False,False,False,False,False,False,True,g,True,False,False,True
459980556340904192,459980556340904192,1,7.071,0.00529,0.104,7.071,0.634,0.396,4052.0,3203.19,17151.17,9.11,47.634,56.704,21.069,-22.359,5.5,-5.29,15.145,13.304,14.239,8.532,6.816,7.709,-140.96,113.42,-3.29,-22.77,-35.37,-14.43,25.311,-7.349,False,True,True,True,False,True,False,False,g,True,True,True,True
277805429670237952,277805429670237952,1,5.604,0.00525,10.938,5.604,0.32,0.522,3560.0,2393.37,18305.02,14.87,72.79,57.852,28.822,-63.609,12.406,-3.09,14.358,12.085,13.168,9.825,7.554,8.637,-69.3,38.94,12.15,-21.96,-35.73,-14.23,25.783,-6.652,False,False,True,False,False,False,False,False,g,True,False,False,True
442293674857984384,442293674857984384,1,6.737,0.00525,6.737,6.829,0.346,0.717,3872.0,5149.65,33244.31,11.25,52.127,51.389,22.39,-21.726,4.876,-14.68,15.856,13.806,14.834,8.906,7.014,7.995,-169.21,113.0,-14.6,-15.15,-45.31,-11.22,29.738,-5.108,False,False,False,False,False,True,False,False,g,True,False,False,True
353796419179533056,353796419179533056,1,5.766,0.00523,5.766,5.868,0.283,0.744,4758.0,1878.48,32087.96,32.18,36.561,47.15,23.412,-18.456,5.001,-2.28,13.562,12.305,13.013,6.919,5.719,6.401,-146.99,126.78,-43.37,-25.69,-35.24,-14.58,26.92,-8.094,True,False,False,False,False,False,False,True,g,True,True,False,True
171261206749997696,171261206749997696,1,6.972,0.00521,0.104,6.972,0.541,0.526,3721.0,5422.01,21175.83,6.72,67.305,30.955,14.919,-21.116,4.822,-2.4,16.125,13.884,14.953,9.162,7.08,8.106,-197.7,40.38,-42.66,-13.22,-37.42,-9.72,25.093,-3.075,False,True,True,False,False,False,False,False,g,True,True,False,True
233152544484381312,233152544484381312,1,4.868,0.00519,4.868,4.798,0.249,0.573,5409.0,1070.55,21444.38,41.25,60.708,44.16,20.454,-29.032,6.001,2.84,11.997,10.999,11.583,5.737,4.802,5.355,-149.81,68.94,-18.0,-24.42,-36.06,-13.86,27.191,-6.396,True,True,True,True,False,True,True,False,g,True,False,False,True
249044331494743296,249044331494743296,1,7.021,0.00516,14.0,7.021,0.332,0.705,5011.0,1237.66,13925.12,18.19,53.668,48.006,21.446,-25.527,5.526,0.9,13.013,11.825,12.497,6.476,5.388,6.014,-153.51,92.09,-19.74,-25.44,-35.85,-14.2,27.605,-6.955,True,True,True,True,True,True,True,True,g,True,True,True,True
257082418627589760,257082418627589760,1,5.512,0.00513,5.512,5.542,0.08,0.775,4400.0,2362.53,59589.52,48.82,65.353,46.661,20.806,-33.799,6.844,4.14,13.61,12.137,12.932,7.65,6.232,7.004,-132.81,59.28,-5.52,-25.54,-34.98,-13.71,26.639,-6.359,True,True,True,False,False,False,False,False,g,True,True,False,True
