dr2_source_id,_2MASS,EPIC,CWW,NOMAD1,RA_ICRS,DE_ICRS,pmRA,pmDE,e_pmRA,Source,plx,e_plx,epsi,sepsi,Gmag,BP-RP,e_BP-RP,Jmag,Kmag,eJ-K,RVGaia,e_RVGaia,RV,o_RV,eRV,dRV,delTrv,Member,pBin,WBin,SpBin,rad,drad,f_drad,pmd,dplx,dcmd,AO,nmag,nrad,Teff,Mass,SpT,K2_PTF,Prot,r_Prot,sigmaLC,RvarLC,Bench,Notes,Cl,O19,SimbadName,_RA_icrs,_DE_icrs,dr2_bp_rp,dr3_source_id,angular_distance,magnitude_difference,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_expected_sig_to_noise,vbroad,vbroad_error,l,b,ecl_lon,ecl_lat,non_single_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,azero_gspphot,ag_gspphot,ebpminrp_gspphot,Teff_Curtis20,nbhr_count,flag_nbhr_count,abs_magnitude_difference,flag_bad_gaiamatch,M_G,flag_ruwe_outlier,flag_possible_binary,flag_benchmark_period
4087799621507741312,J19151260-1705121,219296218,59,0729-1027237,288.80249,-17.086828055555554,-1.125,-26.862,0.123,GaiaDR2 ,3.394,0.0587,0.0,1.28e-15,10.9113,0.7565,0.001345,9.922,9.68,0.031,43.73,0.84,42.1905,8.0,0.743,0.702,2522.43,Yes,No ,No ,No,0.76,13.868, ,0.318,0.1424,0.126823,No ,,,6389.7,1.295,F5,A_N,5.9859,K2  ,0.7415000000000002,1.0295,Yes,,1,O19,Gaia DR2 4087799621507741312,288.80249499999996,-17.08671222222222,0.7565,4087799621507741312,0.23064983,-0.0005283356,288.8024864820078,-17.086831808943284,3.3409462983363913,0.014144641,236.19873,-1.0175711695499072,-26.930605319410468,0.7605557,6111.7646,10.910788,1346.4235,522266.73651898094,3605.304,1.1965549,0,0,0,0,0.7481432,0.29052067,0.45762253,42.87033,0.47118944,1,59.61052,10.040761,4.246734,20.11073968902336,-12.829976854907493,288.01981524957756,5.183961897798423,0,6052.32,6019.3765,6091.3394,0.1329,0.1133,0.0611,6320.08779119054,0,False,0.0005283356,False,3.5301350570807664,False,False,True
4183939681278309120,J19164922-1613222,219643175,62,0737-0796287,289.20509999999996,-16.222978888888886,-2.583,-28.57,0.774,GaiaDR2 ,2.4241,0.3413,1.379,560.0,10.9261,0.8524,0.001769,9.835,9.512,0.031,43.48,1.07,41.8228,8.0,0.323,0.349,3966.62,Yes,Yes,Yes,No,0.197,104.683, ,2.564,-0.8275,-0.708708,No ,,,6065.5,1.291,G0,S_N,3.3903,K2  ,2.6001000000000003,5.305600000000001,No,,0,O19,Gaia DR2 4183939681278309120,289.20511166666665,-16.22285611111111,0.8524,4183939681278309120,6.752017,0.009192467,289.20509856924053,-16.22298444204358,2.818244722868645,0.3863999,7.2935963,-1.1492710459432418,-26.73527408685685,21.306158,1399.5662,10.935287,1299.5135,539493.7022639521,2923.349,1.2158633,0,0,0,0,0.8416157,0.32425785,0.5173578,,,,,,,21.080900960004424,-12.817174990847063,288.5170474654176,5.990260737305048,0,6116.2095,6109.548,6124.061,0.3042,0.2568,0.1382,6061.551303228379,0,False,0.009192467,True,3.185180987899777,True,True,False
4083614807222135936,J19252939-1835006,218558797,0,0714-0834237,291.37246,-18.583653888888886,-2.22,-27.033,0.109,GaiaDR2 ,3.4696,0.0457,0.0,6.67e-16,10.9382,0.7484,0.003534,9.986,9.742,0.031,43.2,0.92,,7.0,,1.7,,Yes,No ,No ,No,3.169,25.403, ,1.368,0.218,0.232826,   ,,,6418.0,1.289,F5,N_N,,    ,0.0,0.0,Yes,,0,O19,Gaia DR2 4083614807222135936,291.37246999999996,-18.5835375,0.7484,4083614811526758144,0.19668648,6.389618e-05,291.37245501373286,-18.583658253912052,3.3932425612073858,0.013759189,246.61647,-2.183322226049406,-27.14444837211646,0.84422106,5871.7266,10.938237,1229.2047,506864.03570812044,2948.2935,1.1960665,0,26,0,26,0.73822784,0.28565788,0.45256996,42.23261,0.7152979,1,43.369957,,,19.74471639103089,-15.675901789915502,290.24436605894994,3.3661594053012234,0,6069.019,6043.9956,6096.354,0.1172,0.1001,0.054,6338.6859705734905,0,False,6.389618e-05,False,3.5913117186941754,False,False,False
4183934355528796672,J19170433-1623185,219581274,57,0736-0794157,289.26806999999997,-16.38861111111111,-1.246,-26.339,0.107,GaiaDR2 ,3.1426,0.056,0.0,0.0,10.9393,0.7925,0.0013,9.932,9.666,0.034,42.84,1.88,41.3325,9.0,0.032,-0.149,2521.54,Yes,No ,No ,No,0.177,10.394, ,0.436,-0.109,-0.18302,No ,,,6265.7,1.288,F8,S_N,0.0,K2  ,2.8673000000000006,3.433900000000001,Yes,,0,O19,Gaia DR2 4183934355528796672,289.2680755555555,-16.388497499999996,0.7925,4183934355528796672,0.203949,0.00010681152,289.2680746271498,-16.388615104495578,3.2601915534007007,0.013765271,236.8418,-1.3196813022540526,-26.446527726157484,0.8092429,5599.7793,10.939377,2095.075,518322.22153920395,2948.9746,1.2007847,0,0,0,0,0.7840948,0.3061142,0.4779806,42.008915,0.39138648,1,45.22536,,,20.95281464929655,-12.94165750521315,288.55534407667307,5.818110353889025,0,6365.151,6356.9375,6374.1587,0.3435,0.2935,0.1581,6230.2323871957515,0,False,0.00010681152,False,3.505592420567581,False,False,False
4185644748947210880,J19183023-1339228,-2147483648,0,0763-0686409,289.62598999999994,-13.656464999999999,1.185,-23.593,0.113,GaiaDR2 ,2.8409,0.0401,0.0,0.0,10.9702,0.9237,0.002773,9.753,9.418,0.032,41.61,0.59,,4.0,,0.11,,Yes,Yes,Yes,No,2.78,46.859, ,3.687,-0.4107,-1.19379,   ,,,5837.7,1.281,G2,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4185644748947210880,289.6259847222222,-13.656363333333331,0.9237,4185644748947210880,0.20861429,-0.00010681152,289.6259925175409,-13.656468010737955,2.837052600195557,0.018085292,156.87071,1.076911134029673,-23.93001185182902,0.9809383,3978.3499,10.970106,1011.6153,536631.7884002969,3409.3887,1.2126917,0,0,0,0,0.9150486,0.36864662,0.546402,41.39055,1.2008964,1,36.964314,,,23.637641583521358,-12.096261391019858,289.26821823424405,8.479665165194527,0,6402.3936,6389.0967,6415.8447,0.7254,0.6159,0.3342,5844.389776908374,0,False,0.00010681152,False,3.2344430642782473,False,False,False
4184188961192147840,J19172172-1535592,219855372,58,0744-0809817,289.34050999999994,-15.599928055555553,4.143,-29.425,0.21,GaiaDR2 ,3.7807,0.0671,0.136,4.91,10.9828,0.811,0.003585,9.95,9.585,0.031,35.58,2.06,38.7577,12.0,4.205,-5.333,4317.63,Yes,No ,Yes,SB1-Short,0.823,43.514, ,5.782,0.5291,-0.30442,No ,,,6203.0,1.279,F8,A_N,0.0,K2  ,0.6090000000000001,0.7470000000000001,No,,0,O19,Gaia DR2 4184188961192147840,289.34049138888884,-15.599801388888887,0.811,4184188961192147840,0.4010945,-0.0003862381,289.34051187838844,-15.59993176976625,3.2296994128543375,0.10106471,31.956745,3.4463938463394257,-26.988884303317537,5.298845,4109.4873,10.982436,1227.7202,502594.92093736277,2067.8447,1.201503,0,0,0,0,0.8038521,0.31626606,0.48758602,36.485554,1.3464782,1,38.38306,14.479853,3.961986,21.716427176009457,-12.672548341021926,288.729710744339,6.59065287301129,0,,,,,,,6180.243601723602,0,False,0.0003862381,False,3.5282467028951565,True,True,False
4084473255232485248,J19210054-1749193,218962506,0,0721-1106400,290.25228,-17.82218111111111,-1.169,-28.291,0.099,GaiaDR2 ,3.5638,0.0423,0.0,0.0,10.9838,0.7715,0.001389,9.995,9.695,0.033,42.67,0.42,,4.0,,1.17,,Yes,No ,No ,No,1.848,28.82, ,1.687,0.3122,0.0558338,   ,,,6337.7,1.278,F5,N_N,,    ,0.0,0.0,Yes,,0,O19,Gaia DR2 4084473255232485248,290.25228527777773,-17.822059166666666,0.7715,4084473255232485248,0.20232767,-0.0011749268,290.2522761473456,-17.82218544815299,3.5448234405436336,0.01561379,227.03159,-1.0978588403827834,-28.346984458869166,0.78105813,5131.8403,10.982579,1724.8037,492251.068430817,3358.2202,1.1971644,0,0,0,0,0.7632389,0.29808807,0.46515083,42.34479,0.9806224,1,29.675508,,,20.01405106580768,-14.393516564177562,289.2967293541618,4.270678284156613,0,6299.0757,6295.812,6301.365,0.2423,0.2071,0.1114,6283.985004619898,0,False,0.0011749268,False,3.730552275532961,False,False,False
4184306093539476352,J19195440-1516337,219949130,0,0747-0786104,289.97666999999996,-15.276151944444443,0.504,-27.082,0.176,GaiaDR2 ,3.4745,0.1271,0.0,0.0,11.0036,0.9937,0.003329,9.733,9.345,0.033,-32.32,0.8,,2.0,,-73.82,,No: RV non-member,Yes,No ,RV-NM,1.418,21.22, ,1.491,0.2229,-1.59444,   ,,,5626.0,1.274,G8,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4184306093539476352,289.9766677777777,-15.276035277777776,0.9937,4184306093542030720,0.20703115,-0.001748085,289.97667453775927,-15.276155650264558,3.547881526232384,0.017668199,200.80608,0.5184947707314971,-27.17971378238857,0.8281944,4176.333,11.0018425,1024.9564,536557.8814267487,1834.9442,1.2160717,0,0,0,0,0.98335457,0.40536594,0.5779886,-34.148373,0.7757622,1,47.08084,,,22.2830499391808,-13.091778285727676,289.38544465524575,6.828851742012165,0,5739.864,5698.1323,5767.711,0.4202,0.3475,0.1872,5628.052928803183,0,False,0.001748085,False,3.7516880442020515,False,False,False
4088073876634320768,J19114731-1632485,219520438,60,0734-0813090,287.94714,-16.546956111111108,-0.486,-26.579,0.102,GaiaDR2 ,3.2355,0.047,0.0,0.0,11.004,0.7743,0.001836,10.087,9.707,,,,42.2054,6.0,0.44,0.705,2521.5,Yes,No ,No ,No,1.156,6.288, ,0.431,-0.0161,0.0496798,No ,,,6328.1,1.274,F5,A_N,5.5579,K2  ,0.27220000000000005,0.4766000000000001,Yes,,1,O19,Gaia DR2 4088073876634320768,287.94714222222217,-16.546841666666666,0.7743,4088073876634320768,0.23902212,0.0035858154,287.9471356484851,-16.546959668605066,3.185196455100961,0.020704297,153.84229,-0.3597725046111213,-26.603731223521695,0.9199982,3656.6145,11.007626,1869.3989,481527.2577031571,4383.392,1.1980355,0,0,0,0,0.7639799,0.29769802,0.4662819,,,,,,,20.258650750462987,-11.85994408925693,287.2721280197047,5.822673221008084,0,5817.845,5774.3105,5979.3403,0.0443,0.0375,0.0204,6277.0232433876545,1,True,0.0035858154,False,3.523306698410753,False,True,True
4185006173212505344,J19143790-1518238,219940830,0,0746-0785235,288.65795999999995,-15.306761944444442,-0.629,-27.01,0.116,GaiaDR2 ,3.1516,0.0443,0.0,0.0,11.0289,0.7899,0.002059,10.007,9.708,0.028,37.11,2.83,32.7605,6.0,8.418,-4.66,2524.08,Yes,No ,No ,SB1-Short,1.161,11.282, ,0.481,-0.1,-0.0697699,   ,,,6274.6,1.268,F8,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4185006173212505344,288.65796277777775,-15.30664583333333,0.7899,4185006173212505344,0.24026775,0.0008993149,288.6579606978926,-15.306765676134129,3.1427403668866347,0.019543352,160.80867,-0.4587373353367239,-27.110889828474413,0.9958737,3643.2617,11.02984,1845.2069,474783.9782441172,1977.2537,1.1972809,0,0,0,0,0.78053665,0.3073511,0.47318554,35.695198,1.7393972,1,50.85545,,,21.702776935604795,-11.952432360568805,288.1113619187796,6.967107934148954,0,6261.602,6245.9365,6273.903,0.3297,0.282,0.1525,6237.071396374482,0,False,0.0008993149,False,3.5163829886926585,False,False,False
4184128247533327872,J19161864-1611305,219654412,69,0738-0795864,289.07768,-16.19192194444444,1.839,-27.229,0.1,GaiaDR2 ,3.0649,0.0452,0.0,0.0,11.0724,0.8436,0.002285,9.995,9.626,0.031,46.59,0.28,36.8431,6.0,7.763,2.309,4314.63,Yes,Yes,Yes,SB1-Short,0.193,18.45, ,2.82,-0.1867,-0.491003,No ,,,6094.4,1.259,G0,S_N,0.0,K2  ,2.4076000000000004,3.3450000000000006,No,,0,O19,Gaia DR2 4184128247533327872,289.0776716666666,-16.19180472222222,0.8436,4184128247533327872,0.20236646,-2.861023e-06,289.07768302656643,-16.19192547854273,3.1990517612538567,0.0249621,128.15636,1.576385015598007,-27.346804676340106,1.1680992,4414.055,11.072444,1837.8091,468750.8212310985,2739.354,1.2024354,0,0,0,0,0.8339548,0.33205128,0.50190353,45.534313,0.51117873,1,40.44615,,,21.056962716922886,-12.693120589231295,288.39917743766523,6.037098218706554,0,6051.9907,6031.5063,6074.6123,0.32,0.2709,0.1463,6087.427556375826,0,False,2.861023e-06,False,3.597550297630338,False,False,False
4184136906187904128,J19165573-1603220,219703587,54,0739-0791061,289.23224,-16.056209999999997,-0.18,-27.718,0.089,GaiaDR2 ,3.2262,0.0341,0.0,0.0,11.1117,0.7971,0.002385,10.099,9.775,0.032,38.64,0.73,40.1309,9.0,2.618,-2.65,4318.63,Yes,No ,No ,No,0.357,2.683, ,1.319,-0.0254,-0.0521736,No ,,,6250.0,1.25,F8,S_N,0.0,K2  ,2.7914000000000003,3.7536000000000005,Yes,,0,O19,Gaia DR2 4184136906187904128,289.2322408333333,-16.056090555555553,0.7971,4184136906187904128,0.25489846,7.6293945e-06,289.23224076817036,-16.056213765361814,3.1931664353777944,0.02278954,140.11545,-0.42574590083247976,-28.10374523514338,1.2691201,3803.8928,11.11169,1365.7316,442391.9607229109,2803.3723,1.1978079,0,0,0,0,0.7907505,0.312438,0.4783125,38.503254,0.57232356,1,47.741077,8.861159,5.062103,21.247275894458763,-12.770602389343363,288.56512235406444,6.152146161497156,0,,,,,,,6218.014988003369,0,False,7.6293945e-06,False,3.632797345484539,True,True,False
4087855146846199040,J19162940-1629480,219539914,0,0735-0805486,289.12249999999995,-16.496805,-1.565,-27.763,0.121,GaiaDR2 ,3.1574,0.0535,0.0,0.0,11.1795,0.7269,0.002012,10.23,9.991,0.031,49.03,4.94,36.0552,9.0,16.1,-5.66,4335.52,Yes,No ,No ,SB2,0.117,8.911, ,1.312,-0.0942,0.689588,   ,,,6493.6,1.236,F5,S_N,1.0,K2  ,2.6977000000000007,4.048300000000001,No,,0,O19,Gaia DR2 4087855146846199040,289.1225069444444,-16.496685555555555,0.7269,4087855146846199040,0.3503924,-0.0034008026,289.1225041802221,-16.496808736932376,3.172133562851905,0.054597206,58.10066,-1.377808880719864,-28.645061529512972,2.2065704,3893.8623,11.176075,1365.8925,402876.3812512968,2329.3184,1.1939019,0,0,0,0,0.7179594,0.2768507,0.4411087,41.023083,4.093014,1,29.230513,,,20.79191290351571,-12.860417338265023,288.4019380619749,5.7292084657861055,1,6436.822,6428.512,6445.6265,0.2297,0.1978,0.1065,6384.619907264796,0,False,0.0034008026,False,3.6828323068031423,True,True,False
4183932534462716928,J19163827-1625039,219570164,70,0735-0805698,289.15945999999997,-16.417875,1.136,-26.436,0.107,GaiaDR2 ,3.1694,0.0528,0.053,0.918,11.1997,0.7739,0.002823,10.235,9.932,0.035,48.14,1.06,38.7721,10.0,6.203,2.425,4343.48,Yes,No ,Yes,SB1-Short,0.076,7.685, ,2.06,-0.0822,0.249137,No ,,,6329.4,1.231,F5,S_N,0.0,K2  ,3.0656000000000008,3.7328000000000006,No,,0,O19,Gaia DR2 4183932534462716928,289.159455,-16.41776111111111,0.7739,4183932534462716928,0.30318367,-0.0015201569,289.159456915243,-16.417878374771078,3.243771392611132,0.05052129,64.206024,1.3135943839735122,-25.62637141653095,2.2485607,3231.4866,11.19819,1792.7339,404059.3534455811,2515.0337,1.1977834,0,0,0,0,0.7647486,0.29834175,0.46640682,45.731792,0.7371422,1,34.88416,,,20.88065400633836,-12.859403672944385,288.44764946029153,5.802811932833191,0,,,,,,,6278.021860640187,0,False,0.0015201569,False,3.7534409322420554,True,True,False
4184157659469838592,J19152981-1551047,219774323,63,0741-0801005,288.87424,-15.851446111111109,-0.553,-26.958,0.11,GaiaDR2 ,3.1735,0.0625,0.0,0.0,11.2044,0.8384,0.00214,10.173,9.844,0.036,40.5,1.4,41.0146,10.0,0.641,-0.483,2472.53,Yes,No ,No ,No,0.575,7.848, ,0.493,-0.0781,-0.316181,No ,,,6111.6,1.23,G0,A_N,6.9079,K2  ,0.5472000000000001,0.7036000000000001,Yes,RHK favors x2 LS period. Weak hint of this in K2 timing period but inconclusive. Period is not fully trusted.,1,O19,Gaia DR2 4184157659469838592,288.8742425,-15.851329999999997,0.8384,4184157659469838592,0.2630356,-0.002626419,288.87424276521415,-15.851449371005668,3.2235753307616255,0.025002273,128.93129,-0.6170224189588582,-27.057589752211896,1.0493166,3716.8237,11.201806,1358.6552,415784.4934786506,3162.651,1.2023535,0,0,0,0,0.8322706,0.33118916,0.50108147,40.685978,0.6182306,1,45.064106,8.4382105,3.229978,21.288583793585296,-12.372126888986243,288.2487160504988,6.400121723733516,0,6185.7256,6167.446,6200.1304,0.3929,0.334,0.1804,6102.572288617228,0,False,0.002626419,False,3.743495186234094,False,False,True
4184198788077655936,J19150925-1552241,219766926,74,0741-0800393,288.78855,-15.873476944444443,-0.868,-27.248,0.094,GaiaDR2 ,3.2987,0.0444,0.0,0.0,11.2621,0.8212,0.0015,10.232,9.891,0.033,41.02,1.57,41.555,11.0,0.292,0.075,2869.51,Yes,No ,No ,No,0.594,5.59, ,0.627,0.0471,-0.113507,No ,,,6168.8,1.218,F8,A_N,0.0,K2  ,11.413900000000002,12.744000000000002,Yes,,0,O19,Gaia DR2 4184198788077655936,288.7885538888888,-15.87335972222222,0.8212,4184198788077655936,0.16922756,-0.001414299,288.7885538470392,-15.873480784959456,3.288067740471249,0.018147439,181.18633,-0.8198398345739966,-27.291080938842278,0.83030415,3016.5806,11.260724,1576.4723,390708.6174318733,3262.022,1.2026633,0,0,0,0,0.8123541,0.31989288,0.4924612,41.04992,0.9759874,1,31.021845,,,21.232451434696774,-12.30676274087046,288.163604993736,6.388924405858484,0,6151.6206,6135.5293,6167.8047,0.3196,0.2717,0.1465,6151.785345636284,0,False,0.001414299,False,3.8454278489651195,False,False,False
4088053982340061696,J19150050-1614245,219636808,66,0737-0793390,288.75212999999997,-16.240256944444443,-0.915,-27.03,0.17,GaiaDR2 ,3.1756,0.0569,0.0,0.0,11.3223,0.9084,0.002608,10.154,9.796,0.03,41.86,7.69,41.2588,9.0,0.691,-0.247,2448.31,Yes,Yes,No ,SB2,0.369,7.337, ,0.407,-0.076,-0.735539,No ,,,5885.6,1.206,G2,N_N,,    ,0.0,0.0,No,,0,O19,Gaia DR2 4088053982340061696,288.7521341666666,-16.240140555555552,0.9084,4088053982340061696,0.20882985,-0.0038499832,288.7521300925163,-16.2402607089661,3.2458780556259197,0.021791749,148.94987,-0.8866067477290311,-26.903925613525722,0.88230616,4063.8582,11.318456,1425.9834,384964.3954771011,2463.9856,1.2072681,0,0,0,0,0.8976946,0.3635826,0.534112,,,,,,,20.87699800112158,-12.430061047644603,288.0811868045094,6.029703813728911,0,5726.4434,5664.377,5844.0044,0.2353,0.1962,0.1054,5891.705079228478,0,False,0.0038499832,False,3.87511669505491,False,False,False
4087807180650392832,J19152465-1651222,219394517,64,0731-0922128,288.85274999999996,-16.85631611111111,-0.651,-26.76,0.096,GaiaDR2 ,3.3107,0.0399,0.0,0.0,11.3244,0.8982,0.00313,10.205,9.8,0.031,,,41.7717,21.0,292.951,0.272,1861.07,Yes,Yes,No ,SB2,0.529,6.552, ,0.297,0.0591,-0.660423,No ,,,5917.8,1.205,G2,A_N,0.0,K2  ,6.997100000000001,13.753400000000003,No,EB (Torres et al. 2018),0,O19,Gaia DR2 4087807180650392832,288.8527530555555,-16.856200833333332,0.8982,4087807180650392832,0.19291624,-0.0063505173,288.8527462196171,-16.85632003428033,3.342311833101469,0.020345204,164.28009,-0.588700446558585,-26.95483202894044,0.834009,1883.1069,11.318007,827.37274,382307.06699491356,1294.4272,1.2034954,0,0,0,0,0.8870888,0.3609457,0.5261431,,,,,,,20.346000564297167,-12.776902172257683,288.0975346613984,5.406352615660499,0,5779.7686,5761.499,5802.984,0.245,0.2045,0.1094,5923.11345002309,0,False,0.0063505173,False,3.9382423018076924,False,False,False
4087739595043527296,J19151498-1720177,219185362,67,0726-1072568,288.81244,-17.338378055555552,-3.378,-26.071,0.099,GaiaDR2 ,3.5799,0.0454,0.0,0.0,11.372,0.9781,0.021072,10.077,9.61,0.033,,,43.2511,23.0,36.735,1.751,4323.61,Yes,Yes,Yes,SB1-Short,0.994,28.999, ,2.524,0.3283,-1.13665,No ,,,5672.1,1.196,G5,A_N,0.0,K2  ,134.729,134.83200000000002,No,,0,O19,Gaia DR2 4087739595043527296,288.81245527777776,-17.33826583333333,0.9781,4087739595043527296,0.40995756,-0.01862526,288.8124440236408,-17.338381337915646,3.4547121692815295,0.07267643,47.535526,-1.6891247302723063,-25.914760701270733,3.1399267,394.91653,11.353357,109.07592,389208.6539290637,222.56325,1.2166809,0,0,0,0,0.9891739,0.40825558,0.5809183,52.42302,6.106322,1,39.734657,,,19.880499504417475,-12.943967862960605,287.9967732650442,4.933281162331281,1,5645.725,5560.5854,5667.7207,0.3125,0.2575,0.138,5675.946299250014,0,False,0.01862526,False,4.045416664063248,True,True,False
4087853875535923200,J19154269-1633050,219518666,23,0734-0819995,288.92787999999996,-16.55153194444444,-0.707,-26.717,0.188,GaiaDR2 ,3.3879,0.0697,0.0,0.0,11.3873,0.7972,0.002561,10.376,10.058,0.033,42.46,1.34,41.4838,9.0,0.41,-0.013,1419.07,Yes,No ,No ,No,0.234,12.762, ,0.228,0.1363,0.222527,No ,,,6249.7,1.193,F8,A_N,0.0,K2  ,0.6358000000000001,0.8305000000000001,Yes,,0,O19,Gaia DR2 4087853875535923200,288.9278830555555,-16.55141694444444,0.7972,4087853875535923200,0.16175558,-0.0056419373,288.92787596777214,-16.551535327881876,3.299594861244208,0.019945525,165.43033,-0.9292300874706556,-26.791355969775466,0.80182797,3038.2236,11.3817,1476.6328,344073.729089906,2692.6274,1.1976558,0,0,0,0,0.78471947,0.30928707,0.4754324,43.240417,1.6731937,1,24.780228,,,20.66055855601957,-12.714122724768638,288.2088479272846,5.699264322692922,0,5996.582,5977.8667,6026.962,0.1711,0.1452,0.0783,6217.747761577343,0,False,0.0056419373,False,3.974002654905325,False,False,False
4184245586042699008,J19160879-1524279,219912566,78,0745-0802170,289.03660999999994,-15.407898055555554,-1.166,-27.336,0.283,GaiaDR2 ,3.2577,0.0867,0.0,0.0,11.4137,0.8174,0.001664,10.349,10.041,0.032,,,41.0765,15.0,0.125,-0.424,2906.26,Yes,No ,No ,No,0.978,5.114, ,0.756,0.0061,0.0708122,No ,,,6181.5,1.187,F8,N_N,,    ,0.0,0.0,Yes,,0,O19,Gaia DR2 4184245586042699008,289.03661527777774,-15.407780277777777,0.8174,4184245586042699008,0.25004795,-0.0051612854,289.03660721101863,-15.407902052571968,3.2810930181075153,0.015599528,210.33284,-0.9929439793645565,-27.5119163257743,0.7776269,4219.276,11.408516,1492.6558,339437.2191089897,3375.0684,1.1994312,0,9,0,9,0.8078623,0.32034302,0.48751926,43.17878,1.7678019,1,25.608831,,,21.767697677712345,-12.32595247877799,288.4628667802592,6.819561904879861,0,6034.351,6018.709,6048.679,0.2366,0.2006,0.1082,6162.455668195652,0,False,0.0051612854,False,3.9886086436393633,False,False,False
4087847067995609728,J19151897-1639244,219476447,81,0733-0833927,288.82903999999996,-16.656903888888888,-2.166,-25.484,0.116,GaiaDR2 ,3.2161,0.0509,0.0,0.0,11.4323,0.792,0.002377,10.439,10.083,0.033,41.59,1.33,41.4609,11.0,0.151,-0.056,4317.62,Yes,No ,No ,No,0.378,3.838, ,1.692,-0.0355,0.31452,No ,,,6267.4,1.183,F8,A_N,0.0,K2  ,0.6515000000000001,0.7951000000000001,Yes,,0,O19,Gaia DR2 4087847067995609728,288.8290497222222,-16.656794166666664,0.792,4087847067995609728,0.29370078,-0.004541397,288.82903858655885,-16.656907470229676,3.24593596926797,0.022645662,143.33589,-2.2308512801978204,-25.61883459865494,0.84592843,2959.3064,11.427735,1524.7627,329322.051417041,1805.4856,1.1975855,0,0,0,0,0.78147984,0.30758762,0.4738922,41.643612,0.8681319,1,36.138103,,,20.52173045127489,-12.672508739442952,288.10077355301354,5.607027252554189,0,6020.4375,5984.273,6094.5137,0.1717,0.1459,0.0786,6231.551369991645,0,False,0.004541397,False,3.984435071147148,False,False,False
4087826761390246272,J19160523-1652561,219383739,73,0731-0923500,289.02180999999996,-16.88237611111111,-0.611,-26.489,0.094,GaiaDR2 ,3.2935,0.0357,0.0,0.0,11.4506,0.8055,0.002062,10.431,10.105,0.033,41.77,0.88,42.0328,3.0,0.644,0.195,1794.45,Yes,No ,No ,No,0.503,5.131, ,0.332,0.0419,0.211787,No ,,,6221.6,1.18,F8,N_N,,    ,0.0,0.0,Yes,,0,O19,Gaia DR2 4087826761390246272,289.02181277777777,-16.88226194444444,0.8055,4087826761390246272,0.19200873,-0.0038967133,289.02180624371533,-16.88237979645356,3.2837028402317823,0.018716637,175.443,-0.7020175976903418,-26.83562897140473,0.8426495,5549.1084,11.446689,1285.9934,326201.1174587981,2856.3872,1.1989465,0,0,0,0,0.79772663,0.31521988,0.48250675,41.25956,1.149868,1,36.900448,,,20.391356389583763,-12.934693961989053,288.2552706958008,5.359535203960969,0,5907.5527,5877.7104,5930.546,0.1338,0.1131,0.0608,6195.335988749663,0,False,0.0038967133,False,4.028507895056901,False,False,False
4082219904923606016,J19090453-2024377,217531906,0,0695-0828095,287.26888999999994,-20.410608888888888,1.326,-27.864,0.104,GaiaDR2 ,3.3561,0.0484,0.0,0.0,11.4679,0.9054,0.002247,10.33,9.942,0.03,51.28,3.9,,3.0,,9.78,,Possible SB1: 5<UVW<10_kms & d>100_pc,Yes,Yes,SB1-Long,4.419,25.417, ,2.562,0.1045,-0.56865,   ,,,5895.0,1.176,G2,A_N,0.0,K2  ,0.8422000000000002,1.8229000000000004,No,,0,O19,Gaia DR2 4082219904923606016,287.26888388888887,-20.410489166666665,0.9054,4082219904923606016,0.2545152,-0.004183769,287.2688930336562,-20.410612381188866,3.258994523465701,0.11287001,28.873875,1.9512144029454512,-25.68993068095235,4.828193,4063.8262,11.46372,1283.3848,336228.47208795307,3320.2517,1.2074786,0,0,0,0,0.89330196,0.36089134,0.5324106,48.24179,1.0623262,1,40.224434,7.1848617,6.215429,16.390869316335174,-12.894190206609158,286.16473857430685,2.064836585630847,0,5574.982,5537.738,5589.0815,0.1131,0.0939,0.0506,5900.956593586286,0,False,0.004183769,False,4.029138474961933,True,True,False
